symbol,ID001,ID002,ID003,ID004,ID005,ID006,ID007,ID008,ID009
SLC9A8,7.683359524,7.864660861,7.282026728,8.172660667,7.455162612,8.164169243,8.135056697,7.674824991,8.302054377
CAMTA2,6.901015119,7.013238299,6.727208146,6.35836714,7.101196351,6.849003232,6.859352222,7.36885848,7.118700852
NCAPH,8.402374177,7.53064381,8.286827667,8.440487841,7.795174671,8.61693444,8.902924502,8.282388213,7.898009782
ADGRF5,7.644985615,7.198740281,9.10572587,7.11798355,9.381503592,8.417677156,8.282120843,9.870544773,7.72478511
DYRK4,8.42739703,8.590026747,8.383421081,8.687053716,8.346583132,8.196852779,8.680105325,8.615260274,8.440155335
POLR2I,9.881211041,9.209678326,9.862086134,9.66582302,9.327277314,9.936744094,9.632138959,9.802075125,9.874596521
TBC1D9,8.249228057,9.743537876,9.281214012,9.102754327,9.455817994,8.471970929,8.335570287,9.241489204,9.121255366
LINC01278,6.455839203,7.103637441,6.798982962,6.818467581,6.308224224,6.717852155,6.714267148,6.836089132,7.605132413
GNPTAB,9.002945844,9.862831704,9.516954068,8.535232169,9.53526756,8.704009924,8.924780453,9.37930686,8.895327746
CXorf40B,9.442816353,9.55641995,9.279051703,9.296552631,9.409165857,9.633667772,9.827401566,9.330168594,9.600180868
SYDE1,5.907329937,6.162541175,6.139162792,6.537751278,6.031162658,6.652391132,6.173982161,6.716926041,5.786611657
HIC2,8.317827681,7.353617071,7.689854703,7.35381502,7.246318188,7.455156747,7.57601034,8.100800239,7.90422332
RFNG,7.679405736,7.431844134,7.787961019,7.875779463,7.615776581,8.064372737,7.904726958,7.93596924,8.656368735
APBB2,7.918681479,7.748670132,8.29526258,7.294649962,7.538762484,7.569933296,7.61140828,7.992160261,7.992649074
RPIA,10.20465733,9.72683542,10.4965511,10.68035748,9.566675132,10.61602692,10.68338457,9.950383117,10.40363824
DENND3,6.340858551,7.159348489,6.84078709,6.867316867,7.062811859,6.864597052,6.560286153,7.292765586,6.479714873
LRRC8B,5.367607509,4.778222615,5.280985834,5.039298919,5.13626418,5.15467708,5.193354841,5.299649914,5.317873872
ZDHHC17,8.393763235,8.372870155,8.850668486,8.317705118,8.259425271,8.042047129,7.908394351,8.751795475,8.634613829
HRAS,8.334994072,7.726845459,7.999258476,7.734137399,8.756567887,8.46996274,8.584546484,8.124868951,8.237171094
TLK2,8.360373548,8.103617928,7.957038698,8.122841844,7.916515693,8.001443398,8.020413933,7.919204868,8.524659112
SGMS1,8.247058453,8.217447838,8.708077922,6.956282597,9.032817293,7.720577717,8.189179024,8.138276132,8.249744033
NACC2,6.934409419,7.232143844,7.848047504,6.288923939,7.037628636,7.023498081,7.049203118,7.545239793,7.181600611
THOC2,8.947804331,8.534106267,8.721179622,9.471286401,8.828390564,9.442297386,9.338648055,9.111782817,8.82950456
MORC3,8.128101167,8.209763022,9.058853763,7.480579735,8.613595082,8.007397793,7.994911306,8.352933566,8.907723497
ANGPTL2,9.86167001,8.989396528,10.39769515,8.295842757,9.925381725,9.770790652,9.105478825,10.33270944,9.299294364
KANK1,8.746743963,9.190905818,9.853773277,9.848375131,9.878628227,9.451710314,10.00173288,9.771245625,9.815056194
FANCI,8.630797314,7.02048229,8.436090736,8.182650006,7.372433472,8.342292105,8.491481243,7.693830114,7.939465671
CAVIN3,8.536481227,7.784952235,8.950014546,7.738234279,9.183221724,8.744253221,7.999429143,9.4539201,8.3324455
NEDD4,8.553570161,7.637236151,8.205597161,9.568873628,7.69203228,8.366458706,8.239854854,8.400988069,7.948301919
MAPK8IP1,5.392541714,5.672674862,5.720305732,6.077096796,5.615455196,6.261602221,5.870607416,5.946859274,5.991131731
ABHD3,10.24138966,11.62886415,9.841908803,8.880317532,9.72550126,9.035795439,10.05684586,9.642784967,10.00116525
RANBP6,8.281721316,8.049884797,8.815164448,8.874371605,8.514622209,8.856272257,8.551792755,9.332714306,8.46174236
UTRN,8.430633989,7.969973803,8.265668766,8.372562466,7.872198998,7.959115262,7.264037292,7.767092045,8.029825755
TMF1,8.040770294,8.309847033,8.207512803,7.575884428,7.905278636,7.966433107,7.918454991,8.014569536,8.396674724
WDR73,8.421887967,8.449390159,8.166510589,8.725921856,8.316797943,8.439873246,8.433402317,8.105113222,8.73527269
RNF19B,8.699206419,8.518727287,8.524051737,8.797862379,9.593888314,8.998177726,8.961384479,9.219793276,8.555354609
ARHGEF18,10.25429178,10.11948387,9.270681246,9.29003824,9.922574324,10.02257,9.94287811,9.687649832,9.784596769
NPTXR,6.850026474,6.585606429,6.667468653,6.685201629,7.08486663,6.711185637,6.860321475,7.16558942,7.060103526
MAST3,7.423219233,7.950329747,7.536810751,7.498074707,7.280924824,7.952346476,7.289632841,7.634116574,7.972775386
PABPN1,8.045632565,8.724017378,8.347892077,7.844782963,9.0390129,7.93054022,8.531957237,8.415706777,7.813911056
ZC3HAV1,8.990630781,9.304481725,9.435230129,9.430159873,8.665130947,8.963205963,9.356183216,9.227823626,8.971020705
HAUS5,7.827694491,7.628720479,7.579023662,7.58586787,7.042968501,7.857313956,7.695243625,7.625954638,7.320374493
FRMD4B,7.289551473,8.618155828,8.029959858,6.754122784,9.807822462,7.389605947,7.063305399,8.662112051,7.777581384
ATPAF2,7.001976514,7.205478487,7.221060416,6.892169652,6.84199369,7.132884155,6.878240366,6.98377554,7.467579135
TTC28,7.609959618,7.648182401,7.794916062,7.126491395,7.409756218,6.953283527,7.258838505,7.519680501,7.450907174
CREB3L1,9.61522997,10.5655383,9.545280893,10.31247222,10.04862463,9.132804144,10.1270406,10.5214629,9.858445183
CHI3L2,6.483658581,6.416142328,6.308229339,6.195534597,8.359194606,6.201342636,6.417939389,7.410502113,6.27732879
NTAN1,7.026314898,7.885571491,8.175943664,7.423427019,8.148839581,7.752710304,7.325131045,8.058095345,8.489931637
RUSC2,7.212791661,7.122288961,7.224731188,7.395516477,6.881807449,7.590327229,7.3969175,7.639577506,7.327147366
CYHR1,7.441098086,7.224898219,7.472849607,7.450500649,7.504195142,7.796512521,7.401034282,7.400188529,7.649003182
ZFYVE26,8.152955522,8.301239574,8.388607313,7.629265493,8.000373353,7.667085853,7.470318325,7.952832253,8.018934746
OLFML2A,8.884128956,8.352720554,9.175430265,8.246208987,10.23756469,9.041155582,9.18276549,9.498081818,8.499483514
ITPKC,8.615470443,8.254032515,7.936257003,8.442033592,9.113518898,8.83618972,8.414081491,8.745170424,8.502349006
LPCAT4,8.541660996,9.091292038,8.000959879,9.004506337,9.926458304,8.19760082,8.786484511,8.153430875,8.643223298
TSR2,9.166393338,8.652640158,8.903312004,8.589706113,8.304812876,9.26266441,9.154305195,8.775381042,8.926681417
ZBTB22,8.234598348,8.316445258,8.009994345,8.674064443,8.23383064,8.512348655,8.244429665,8.338699101,8.32645396
SLC35D2,7.900325946,9.113843085,7.978233873,8.268605905,6.912752948,8.362632881,8.379256697,7.879448233,8.740497218
DNAJC9,10.35432191,9.326925216,10.0418801,9.690273252,9.536649224,10.00161925,10.22183835,9.716266775,9.974503266
ANGEL1,8.374252548,8.02392532,8.532809362,7.93354329,8.059218941,8.769412115,8.571366641,8.385946414,8.566263879
UNC5B,8.254936941,8.440761889,8.169449377,7.573064419,8.76070728,8.769749546,8.07204672,8.507284195,8.334920025
STARD13,8.150142952,7.834104988,8.300886264,7.761943188,7.634365632,7.869596871,8.415008009,8.67935808,8.106657485
TSR3,8.418900019,8.250061311,8.627835495,8.217121796,8.300107067,8.937766205,8.604263379,9.03921979,8.429218505
COL4A5,5.301469648,6.284567121,5.594207167,5.765882782,7.274207889,6.54079713,5.656279831,5.508699028,5.921255858
ATG4A,9.051327832,9.922973153,8.58890232,8.849416084,9.072406893,8.685831307,9.190959792,8.677362993,9.275633983
KLHL9,8.966647306,9.477234185,8.905947372,9.300595034,9.18844729,9.027788791,8.986021691,8.980142475,8.949136387
TSPYL5,7.801343531,7.112252017,8.263455943,6.409603867,7.483285222,7.114106469,6.885256648,7.808733555,8.198482976
ZNF473,7.411085069,6.424123566,7.331290481,6.944559838,6.870466116,7.376724893,7.026179645,7.043121621,7.163674546
OLFML2B,8.488720378,6.978461027,9.049856391,7.120431762,9.697486556,9.046323684,7.577084264,10.33891807,8.340799476
MED8,7.145771049,7.852647071,7.369942729,7.314301846,7.656906419,7.123166807,7.569888279,7.562343802,7.87788911
GCSH,11.15556293,9.549358623,10.84665991,10.4407558,9.757786945,10.34867231,10.72041448,10.06298438,10.60347039
MCAT,8.074784045,7.406399019,8.392941438,7.485646639,7.487637354,8.353001585,8.199808363,8.094525516,8.45022254
ARID5A,6.34505662,6.864270374,7.160031396,6.712880582,6.469492454,7.430034259,7.057226472,7.699417884,6.967434898
SNAI2,9.143897881,7.848021493,9.392552587,6.821153294,10.03742012,8.875120753,7.915861816,10.04297678,7.878544794
SS18L1,8.93504863,8.102092408,8.323889324,9.069300055,8.601463709,9.173585854,9.20598061,8.573201879,9.036265319
PSKH1,7.624154014,7.68155441,7.283361792,7.559136983,7.121678852,7.647148783,7.492397431,7.501171267,7.285024156
GSAP,7.378196079,7.899255314,8.875312663,8.391440552,8.873429884,7.392215895,7.666554085,8.59640098,8.337920604
HOXA10,8.362887335,8.519915317,9.032548063,8.534394766,8.465964662,9.206113331,9.335740353,8.690717569,9.54259601
SRSF8,9.086260526,8.741273899,8.478523867,7.789753285,8.099539168,8.744722495,8.139341272,7.994301127,8.976424985
SETD1B,10.2063839,9.988009913,9.962709222,10.08171755,10.14132593,9.705501709,9.785427007,9.948615185,9.857498087
PCNX1,7.444407686,7.121261106,7.745550256,6.971352661,7.451028107,7.672597585,7.373271419,7.547090561,6.98217431
SP3,10.3067902,10.45845906,10.63863579,10.52102664,10.51947748,10.46564977,10.6771323,10.48501199,10.434964
GPX7,7.232348326,6.272982846,7.840519929,7.019761412,7.616521914,7.939727944,6.966748723,8.357099487,7.396796925
TTC9,4.87260951,4.91618782,5.133789995,4.82368395,7.159023565,4.68284895,5.13104996,4.902643177,4.705936797
MAPK8IP3,7.325847581,7.41236925,7.270429576,8.084534238,7.151857301,8.208264364,7.560161512,7.539229877,7.178173956
CDKN1C,5.613575907,5.657624859,6.249722114,5.525847106,6.517267752,6.932534227,5.637562433,5.98032705,7.785944988
SENP5,8.733069569,8.488907354,8.359955948,8.514806053,8.526882664,8.634086683,8.609615716,8.631453866,8.399327656
KIAA0556,8.081122474,8.359348143,8.010624254,8.40692515,8.77949681,8.304089422,8.080552788,8.545511725,8.136025633
COG7,7.47358742,8.15307217,7.833386827,7.862840555,7.756947615,8.10014077,7.944065586,8.164337864,8.420529464
TICAM1,7.520415942,7.405773451,7.36613005,7.004162895,7.615936095,8.221824807,7.835119342,7.644908542,7.912272608
THAP3,6.853132975,6.998559413,7.056967867,7.410075749,6.968322835,7.080793605,7.079005822,7.215792624,7.000627371
ROBO1,9.202737418,7.332404061,10.13767247,6.67914727,10.09018673,8.519127857,8.452184331,9.226765189,9.024465654
ZNF629,8.516277574,7.871545385,7.863267394,8.597700421,8.003945457,8.073432787,8.28145496,8.160465706,8.255971047
ASTN1,4.792184462,5.017655883,4.888548126,4.82270261,4.812686632,4.550966463,4.849862818,4.960039899,4.666580261
SYP,7.580693681,6.884382827,6.860083089,7.510496456,6.687872773,7.621685704,7.012732713,7.179280498,7.258860044
TNNT1,5.721512354,5.695959696,5.798597167,5.862414038,5.950104658,6.026947577,5.830345631,6.174800286,5.671260663
SETD1A,7.491080468,7.383789816,7.202393101,7.228978835,6.896632149,7.325981332,7.465714953,7.209135799,7.010609331
CUL9,7.455134975,7.457257543,7.614098382,7.694835555,7.592365624,7.945149943,7.48577584,7.788011296,7.722581532
BICRAL,8.106120413,8.505804988,8.405797022,8.314919164,8.027036486,8.162859326,7.868085714,8.427452116,8.506926235
TAF6L,6.924033035,6.643019714,6.964991167,6.250259568,6.707287332,7.029443289,6.853022656,6.63142994,6.757187552
DIDO1,7.788747086,7.560634404,7.712157886,8.540156616,7.81412416,7.859546555,8.229999021,8.026735118,7.543616264
OTUD3,8.190070349,7.832864923,7.625466536,8.073964698,7.438527705,8.096864835,7.923971538,8.338627865,7.31263261
ADCY2,7.877404037,7.655295642,7.96084764,6.681875299,7.827068774,7.267361885,7.028420075,7.400607689,7.286468776
ZSCAN26,7.370995308,7.639548045,7.319920648,7.351744756,7.517825617,7.052068542,7.202375339,7.708742529,7.592308445
BBIP1,8.40085327,7.948405302,8.974315898,8.18560887,8.197575461,8.219821816,8.206690289,8.004942553,8.216070464
CDR2L,7.263697218,6.758428958,7.201418106,6.855562126,7.817793749,7.428623566,7.078953578,8.007426751,7.301645637
KNOP1,8.354222932,8.401364104,8.223874788,8.891302884,8.184993083,8.536842212,8.433798989,8.483921285,8.385551036
SASH1,7.102170077,7.315614969,7.784860832,7.614603025,8.111819039,7.262830024,7.571204717,8.187544616,7.387587881
ATP10D,7.479591886,7.592351262,8.429404761,7.78830262,8.521735613,7.398365272,7.477756614,7.764419407,8.1237821
PIBF1,8.580123869,7.708953775,8.927068687,7.98667178,7.482873135,8.461122604,7.966823001,8.110110264,7.787442887
KRT4,8.425131957,7.444221939,7.16073198,7.914192821,10.76802146,7.506058333,7.546955791,7.307479851,7.103413063
CEP170B,9.653840866,9.780386064,9.50768832,9.801319136,9.659073485,9.735016534,9.680940688,9.943315903,9.653152305
SCAMP4,7.934678985,7.439801846,7.281087385,8.142367143,7.903405614,8.532351524,8.582714225,8.452741503,8.00117724
ADCY1,5.941106127,5.870499717,5.90335861,5.939223687,6.243990171,5.991107277,5.801598969,6.468931603,6.169491927
TMEM251,8.807410061,9.494517315,9.106281883,8.2253477,8.995980124,9.127829042,9.056691992,9.175116403,9.249818079
LOC730101,6.879686453,6.896645503,7.418880827,7.611086448,6.718079443,6.900122646,6.717084325,7.284076621,6.816043673
FBXL7,7.567899884,7.395372138,8.100612191,7.026217195,8.163454819,7.398405034,7.133809565,8.013873044,7.288911631
3-Mar,8.550342224,9.171603991,8.288534259,7.033992339,7.026796819,6.905806325,7.481973017,7.883696069,8.466861905
SARM1,7.615223607,7.846292278,7.287834439,8.431123562,7.55506675,7.49537317,7.555714605,7.564571184,7.514136186
TRANK1,7.929401202,9.36742299,8.247999308,8.067453172,8.004237708,7.584890755,7.967822144,7.910691147,7.907158977
SACS,6.334073737,5.732751916,7.884391835,5.436499538,6.56840902,6.552766559,6.566953746,7.845702709,6.24057977
TMEM159,7.412036922,7.66640525,8.249893377,8.613921774,8.345314398,7.580894011,7.526486709,7.561958504,7.677073907
TENM4,7.69536539,7.134162091,8.162149433,7.653577277,8.381758906,7.857718019,7.397191343,8.552743299,7.446657128
DHRS1,9.3452388,10.18604366,9.517812135,9.634387612,9.747647655,8.415501273,9.057519295,9.005825358,9.39756687
RAP1GAP2,7.621465147,8.476547781,7.831436251,7.272399776,8.117500811,7.440047546,7.777477381,8.148871865,8.140561479
APOOL,9.324175232,8.685437786,9.558235319,9.478787217,8.858892374,9.020068616,9.473304716,9.096380061,9.966665616
SALL2,8.413156888,8.740140898,8.231555469,8.820320298,8.729385864,8.031999403,8.396826407,8.253890041,8.039399643
TMEM30B,10.00931514,10.56200741,9.22168547,9.319922492,9.981660198,9.164718587,9.665513275,8.928618078,9.456716527
MBOAT2,8.880288358,10.19929251,9.679398434,10.3761391,10.59659322,9.469044863,9.562113091,9.850612589,9.779482253
TRIM22,9.603667477,10.19365109,10.77911954,8.674235484,11.16900924,9.678131801,9.342413487,10.56098357,9.485723508
CYLD,7.886668795,9.304483529,8.339993453,8.344257703,8.473349028,7.950786715,7.296444609,8.283343075,8.15886309
ZBTB7A,5.704951971,5.888705033,5.801979768,6.019509429,5.869242214,6.540248469,6.066647886,6.271201454,5.74432938
ATG2A,8.402366918,8.410722779,8.295308077,7.898188372,8.120745101,9.088627739,8.205351335,8.778061825,8.761439787
PFAS,8.722078181,7.599618283,8.613194322,8.063778212,7.934444175,8.248154684,8.174830883,8.380493812,7.66772083
TOGARAM1,6.582291675,7.487243435,7.227537478,6.300821021,7.330422198,7.052922072,7.010611525,6.917673678,7.689286943
PLCL2,6.597684019,8.789901225,7.300030466,6.549363612,6.824822392,6.823645667,6.847019668,7.647557636,7.290844665
TCF25,8.967588073,9.061832665,9.212018043,9.344758135,9.013833654,8.881683567,8.919589769,9.107076635,9.193233662
SMIM8,6.748403339,7.363919249,7.391442616,7.523083728,6.681687913,7.004237486,6.36932565,7.447374873,7.141025616
CXorf40A,9.507874812,9.557207684,9.303770874,9.406798642,9.377647948,9.751207068,9.850054892,9.427659805,9.660455938
JCAD,5.738859328,5.041850266,6.958905573,5.353806357,5.930033743,5.923587235,5.43860189,7.354131913,5.933085211
CLIC5,10.31584379,11.36678783,8.94039915,8.691162918,7.786889449,9.170748243,9.482970805,8.00634541,9.609638644
PRMT3,9.339210925,7.549521924,9.087372103,7.577298385,8.255696803,8.5298208,8.79598783,7.561867674,8.730345273
OARD1,9.120702105,9.446567886,9.163723216,9.741927146,8.631895363,8.840865066,8.677299724,8.756023071,9.504313522
NECTIN3,8.402611288,8.865910805,8.434291525,7.652652892,6.360109296,7.831810695,8.39931312,6.681330146,8.992502387
USP12,9.594967858,9.658868375,9.619794867,9.446673267,8.730358222,9.415048308,9.440021062,9.128590371,9.569148721
HAUS7,8.637490486,7.379941673,8.553278435,7.473637934,7.46624701,8.370232535,8.590006138,8.160485898,8.125403648
TMEM158,9.003095496,7.235892901,10.0160203,9.873549228,9.282955544,9.76146874,9.614864721,10.47598835,9.193177781
FEM1C,8.492991461,9.193077163,8.457918876,7.589723438,7.893568459,8.180634231,8.191395689,8.048877396,8.451661349
YAP1,9.623063296,7.917588225,9.101968682,7.639784634,9.423018672,9.77272653,8.929410835,8.585466979,8.155537127
GDPD5,9.122200588,8.021371839,7.714509786,9.132184318,8.719848893,8.653127506,8.151020966,8.483517096,9.325587555
TEX30,8.887808184,6.67064595,7.905702799,7.163263612,7.471321335,8.47739563,8.371145744,7.737970756,7.633073471
TMCC1,7.925174212,8.321322425,8.378600841,8.057125829,8.691155368,8.896927674,8.457009003,8.664498836,8.024985837
RPS11,9.056885846,8.307816892,7.793616452,9.435554955,6.771589201,9.227599661,7.612623649,8.513038157,7.313696396
ABCA5,7.327239962,9.192755652,6.76032813,7.383042521,7.815648893,6.439686131,7.515227292,7.263520647,8.19884151
MTCL1,7.822722277,6.737178225,7.876243486,6.925650995,6.738172335,6.863983181,7.167789336,8.137341901,6.66053496
TDRD7,7.779655948,9.093500675,8.208333154,8.967104332,8.2687614,8.081010985,8.485676484,8.380397343,9.174541895
CA5BP1,7.899595442,7.647118991,7.73844239,7.927142628,8.199490028,7.947698863,8.343225157,8.136269912,8.056729435
ERI2,8.343359886,8.364427723,8.388410351,8.081085328,7.554005679,7.97419463,8.47391646,8.221140276,8.184202524
LOC155060,8.035287999,8.16325757,7.826627755,8.408420702,8.067690567,8.304557763,8.236224577,7.915633877,8.020938929
PPFIA3,7.437657562,7.120136435,7.244134917,7.979560933,7.042078345,7.222536819,7.520817787,7.250134208,7.712789015
SFMBT1,7.386902037,7.69399074,7.71754874,7.272069731,7.750104201,7.962537869,7.288525759,7.813089734,8.000820469
LDB3,6.068594635,6.117249892,5.849750031,6.06207133,6.211291205,5.674290772,6.007553035,5.883243202,5.608787642
RPS12,13.44920315,13.56078346,13.58364654,13.62120549,13.49670478,13.53523902,13.4317964,13.68646032,13.40641777
COQ2,8.230454512,8.857125004,8.815160477,8.893310248,8.283641994,8.266310032,8.959966113,7.868306127,8.720063585
MST1L,4.864690305,4.949029007,4.70556474,4.810836571,4.704450141,4.948148133,5.000540454,4.817460395,4.806177761
PLCB3,7.855178853,8.034283624,8.039419006,8.137186254,7.546582111,8.754536845,8.273049433,8.37308007,8.311416968
TMEM246,8.077981992,8.849524964,7.400408276,9.128639564,8.497441847,7.49777325,8.283217066,7.839709072,8.536861223
ZC3H4,10.06706726,9.638550288,9.87968979,10.17850272,9.57154799,9.86775505,9.730382746,9.748537309,9.234105838
IQCK,7.729755375,8.371083577,8.741532037,7.856699102,7.84356791,7.880238685,7.565045505,8.337860611,8.349917938
MFSD9,7.107995796,7.878584287,7.360730687,7.749871015,6.951297998,7.153890118,7.431207386,6.89267157,7.748944602
MLC1,5.634939145,6.158948188,5.848911947,6.057196468,5.302708288,5.964063964,5.917956483,5.650679168,5.726354204
SDR39U1,8.595674084,8.743000422,8.59445549,8.49022466,8.361722912,8.53514459,8.60269363,8.18320371,8.633106571
RAB22A,9.713643496,9.367894646,9.271073465,10.00448697,9.442146195,9.92662812,9.289933195,9.033289902,10.3774242
PHLPP2,8.92833973,9.962778271,7.860101833,8.433465314,8.231366887,7.930406486,8.588873659,7.897406353,8.162067606
TJP3,7.75681492,8.988620318,7.443322763,8.04387693,7.710831055,8.096931923,8.222067784,7.513251281,8.479445619
STON1,7.512611401,6.963104622,8.766177162,6.638578118,8.575108635,7.024047064,6.433387212,7.851242844,6.691238249
CLIC2,6.77754412,7.263900049,8.243065789,6.998704651,7.466195934,7.087159786,6.591206018,7.686041331,7.073676587
DHX57,7.728365147,7.435875182,7.730096681,7.921151042,7.385159907,7.290100816,7.950374253,7.584289309,7.71200286
MXRA8,9.827056776,9.206570073,10.43104017,9.673347839,9.620932692,9.864749972,9.505447693,10.29957387,9.256390642
KIAA0895,4.810075172,5.095315067,6.401678112,5.600604691,5.202833639,4.907168067,6.43492323,5.564000186,5.582642948
RPP40,8.948808464,7.826639894,9.056701475,7.621821489,8.433738831,9.123215616,8.516675154,8.804591464,8.73732608
BICC1,8.261096503,7.348628075,9.249275018,6.587355142,8.218565648,7.558358492,6.983290664,9.129740586,7.532185027
SFI1,7.878480493,7.501389246,7.705274251,7.723815417,7.369013381,8.041173063,7.855700787,7.940637564,8.111268042
MUC5B,7.779740178,8.432106775,8.013893012,10.45416439,6.205868603,9.077987081,10.45118558,10.33877533,10.36102276
SATB2,10.28426926,11.34855033,9.160668164,11.74663791,8.738530105,10.25364115,11.14972538,8.831501769,11.49096266
NFASC,5.215640165,6.562457459,6.352044993,5.943325572,6.265981102,5.808642224,5.349548354,5.794777861,6.497174418
SPDEF,8.918754094,9.496883035,8.529724056,9.42497499,8.982690614,9.032391846,9.592900922,9.434540814,8.830075199
ZNF862,9.028605325,9.368374759,9.249400833,9.708423692,9.566309654,9.13359126,9.149645008,9.064283379,8.922987904
ZC3H3,7.445145049,6.847280173,7.050715724,7.197863935,7.258607066,7.407545682,7.404089133,7.114714839,7.499550749
POP1,7.682479672,7.262778292,7.827176556,7.399060966,7.496013213,8.012170185,7.921804547,7.284529242,7.626043623
ZNF184,7.852603295,7.25072225,8.10289818,7.404392849,7.33519605,7.637197251,7.010259425,7.912171972,7.876765314
FAM114A1,9.749780043,10.4499771,9.942115689,9.857929188,10.02468487,9.242364378,9.51579561,9.781182145,9.910990145
SOSTDC1,6.795060028,9.809485801,6.922699792,6.573572824,6.367440935,6.254175428,8.234623792,5.952442719,7.566889663
MFHAS1,7.422906555,8.341503036,8.779723815,7.654673651,8.371155216,7.793177005,8.1587236,7.797813443,7.89268328
FAM149B1,4.509816641,4.501130589,4.443070621,4.391874268,4.467391327,4.443267245,4.613580281,4.383432183,4.359750426
SHC2,6.627132574,6.861233301,7.093309349,7.688164084,7.003049925,7.341565954,7.046007163,7.271147072,7.009069238
RAB40C,7.841204555,7.946351047,7.715046712,8.310260786,7.567402591,8.288605888,7.991295329,7.980520203,7.890856999
RND2,7.251938049,7.557015064,7.427770042,7.73655347,7.205242853,7.24775719,7.416965827,7.030246819,7.182599421
ERCC2,7.717279386,7.255448779,7.611240302,7.638417886,7.249326337,7.644751312,7.465728174,7.590641199,7.188714052
PGAP1,5.821313513,5.692157637,7.608293654,6.181569098,5.836285866,5.728276215,6.028813307,5.435690463,6.106667391
NPHP4,6.366240154,6.407386255,7.048560649,6.514139833,6.407841319,7.161946122,6.997932374,6.713191363,7.440327404
KAZN,7.666840717,8.50629967,8.252431593,7.89100183,9.518946924,8.059208392,8.45412843,8.735006715,8.621805887
NPTX2,9.658665475,6.65538985,6.099241154,6.093714532,7.448243809,7.581130634,9.06120271,10.37160106,7.82090963
DOCK3,5.925653558,6.181265044,5.810400383,6.152917455,6.061003861,6.026372087,5.941721796,5.937876218,5.796554036
PPWD1,8.722794859,8.22761459,8.677936847,8.109645893,7.60755957,7.650218191,7.627121862,7.871075162,8.21142862
ABCC10,8.643455116,8.371405517,8.874505029,8.404894575,8.331437922,8.788680188,8.484102334,8.757195534,8.579246665
COL2A1,6.348917714,6.332978071,5.954250878,6.13214614,6.049441811,5.980609546,6.186697854,6.060639568,6.220354945
PLPPR4,5.946970573,5.449776219,7.292422733,4.90277218,6.196327691,5.891794558,5.609849212,6.493086713,5.681086959
ABTB2,8.157663126,8.373590995,7.456014927,7.304853613,7.776196012,8.368745624,8.100125375,7.742559821,7.771335324
CLCN2,7.030970996,8.062666891,7.261871914,7.173088639,6.798835496,7.970176091,8.029882893,6.949415483,7.877274876
GUSBP11,9.747891581,11.24759971,10.24788406,10.38948114,10.93532445,10.2354703,9.941203486,10.12168293,11.15269405
MTMR1,9.591698544,9.226208178,9.212656308,9.025862069,9.582087245,9.476298468,9.258732178,8.836978253,9.44033383
CLBA1,7.462434061,7.501816051,7.197638529,7.087496894,7.375763346,7.786621861,7.813005507,7.446581622,7.591057446
CCNE1,8.626064142,8.130396068,8.363289226,8.394063427,8.075618311,8.826579681,9.004213282,8.216296412,8.285918695
G0S2,8.669132368,8.403559346,9.212407627,8.535243486,11.04266568,10.42216413,9.851891049,11.14825547,8.96465059
LIN37,6.425511934,6.007137361,6.892885611,6.066999503,6.004479474,6.069929576,6.042059469,6.779339719,6.748858941
ZNF688,7.656171175,7.177610757,6.990041831,7.136888215,6.516992381,6.845305383,6.833803763,7.329679814,7.40653346
METTL18,7.91494058,7.871681997,8.140855321,8.078435065,7.599932174,7.52339305,7.742109722,7.431422398,8.551331052
CD3D,8.44728695,8.846148454,9.20645194,8.548573558,8.882271297,9.164609561,8.292691963,8.540607417,8.34796525
HSD17B8,8.24651566,7.874046609,7.989203364,7.57572364,7.960576736,7.797239537,7.599707187,7.809739187,8.432738761
ZNF710,9.330858887,9.236234155,8.95748309,9.508918962,9.548299934,9.329460698,9.345234866,9.453655222,9.265913068
DKFZP586I1420,8.543787605,9.273864369,8.566011273,9.185766548,8.233313381,8.160899423,8.978070595,8.204862447,8.55849488
CAND2,6.620885367,6.805155511,7.088250412,6.719878509,6.635901297,6.52168888,6.429117318,6.686422836,6.653927129
PDZD8,9.689896228,8.715100296,9.819597356,8.320985215,8.008837841,8.974850816,8.608446068,8.988035076,9.194549183
GLCE,6.8796297,7.974666863,8.404419751,8.097417833,6.61341182,8.835735009,8.927760211,7.51224659,9.01623207
RWDD2A,6.972771378,7.148975863,7.065855455,6.993755246,6.759428088,7.170885807,6.877683278,7.104438905,7.750811949
PINLYP,6.289198674,6.119826575,6.401491299,6.315874219,7.067692567,6.100516531,6.360283509,6.601796213,6.511432353
ZNF467,6.305566697,6.439487692,6.827969768,6.404770435,5.974085465,7.061879424,6.266628029,6.574450059,6.654704155
RNASE6,8.095083126,8.685784109,8.662896774,7.770647621,8.126797675,8.008907625,7.680296955,9.233354463,8.306520851
OSR2,5.973801389,6.107660463,7.144563602,6.022811585,6.196651681,6.220646039,6.052786825,7.28709821,6.30930816
VASH1-AS1,6.047892363,6.025491152,5.984550424,6.736727692,6.073940112,6.537048593,6.327732351,5.969804206,6.474857274
ATP11A,6.302403613,5.547284863,6.202294836,5.987671468,6.058540382,6.336107392,6.348882928,6.456212612,6.292374912
ATP6V0E2,8.798542296,8.57690286,8.46862649,9.250711181,7.668287258,9.180930279,9.2139464,8.484548334,8.942560307
