X1,X2
KLRG2,MS4A2
KLRG2,RWDD2B
OTUD6A,VCPIP1
OTUD6A,ATXN3L
OTUD6A,NOTO
OTUD6A,OTULIN
OTUD6A,USP17L2
OTUD6A,USP51
OTUD6A,OTUD1
OTUD6A,USP17L27
OTUD6A,USP17L30
OTUD6A,USP27X
OTUD6A,OTUD7B
OTUD6A,USP17L29
OTUD6A,OTULINL
OTUD6A,USP17L28
OTUD6A,ZRANB1
TP53TG3B,TP53TG3F
TP53TG3B,TP53TG3E
NELFB,CTR9
NELFB,NUFIP1
NELFB,POLR2L
NELFB,MED21
NELFB,SKIC8
NELFB,GTF2H5
NELFB,JUN
NELFB,EAF2
NELFB,ZNF350
NELFB,SUPT4H1
NELFB,INTS5
NELFB,SSRP1
NELFB,ELOA2
NELFB,POLR2I
NELFB,MLLT1
H2AP,ST20-MTHFS
H2AP,H2BC1
H2AP,FAM237B
H1-2,H3-7
H1-2,H1-3
H1-2,H2BC12
H1-2,H1-4
H1-2,H2AC4
H1-2,H2BC15
H1-2,H2AC21
H1-2,H4C11
H1-2,H3-4
H1-2,H3C6
H1-2,H2BC8
H1-2,H2BC4
H1-2,H2AC15
H1-2,H1-6
H1-2,H1-1
H1-2,YWHAG
H1-2,H2BC11
H1-2,H4C5
H1-2,H2BC7
H1-2,H2BC17
H1-2,H3C12
H1-2,H2BC18
H1-2,H3C13
H1-2,H1-5
H1-2,H4C7
H1-2,H1-7
H1-2,H2AX
H1-2,LINC02210-CRHR1
H1-2,H2AC13
H1-2,H2BC10
H1-2,H4C16
H1-2,H3C3
H1-2,H2BC13
H1-2,H2AC7
H1-2,H2BC6
H1-2,H2AC20
H1-2,H4C2
H1-2,H2AC8
H1-2,RNF168
H1-2,H4C9
H1-2,RBX1
H1-2,H4C6
H1-2,H2BC12L
H1-2,ZNF22
H1-2,H2BC5
H1-2,H2BC14
H1-2,H3C1
H1-2,H4C4
H1-2,H1-0
H1-2,H2AB2
H1-2,PTPRCAP
H1-2,H1-8
H1-2,H4C3
H1-2,H3C4
H1-2,H3-5
H1-2,H2AC14
H1-2,H4C15
H1-2,H3C2
H1-2,H3C10
H1-2,H4C14
H1-2,H2AC11
H1-2,H1-10
H1-2,H2BC3
H1-2,H4C1
H1-2,H3C14
H1-2,H2AC18
H1-2,H3C7
H1-2,H2BC1
H1-2,H2AC19
H1-2,H4C13
H1-2,H3C11
H1-2,H4C12
H1-2,H2BC9
H1-2,TOP1
H1-2,H2AC17
H1-2,H3C8
H1-2,STH
H1-2,ASF1A
H1-2,H2BC26
LCN6,DEFB128
LCN6,BSPH1
LCN6,SPINT4
LCN6,TEDDM1
LCN6,LCNL1
OR14I1,PRKACG
OR14I1,GNG13
ARL4C,JUND
ARL4C,FAM89B
ARL4C,RAP2B
ARL4C,DIRAS1
ARL4C,XRCC2
ANKRD34B,NWD2
TMEM220,THEM6
TMEM220,OR1D5
TMEM220,KRTAP9-7
TMEM220,SYNGR4
TMEM220,OR1E2
TMEM220,KRTAP9-8
TMEM220,RNF222
H3-5,H1-4
H3-5,H2AC4
H3-5,NEUROD1
H3-5,H3-7
H3-5,H1-3
H3-5,MPO
H3-5,H2BC12
H3-5,EGLN1
H3-5,H2BC15
H3-5,CIAO1
H3-5,EPOP
H3-5,BANF1
H3-5,TLR2
H3-5,CEBPB
H3-5,FEN1
H3-5,MTA2
H3-5,YEATS4
H3-5,SKIC8
H3-5,H4C11
H3-5,H3-4
H3-5,H3C6
H3-5,H2BC8
H3-5,TADA2A
H3-5,CEBPA
H3-5,DUSP1
H3-5,TAF3
H3-5,ZCWPW2
H3-5,KMT2B
H3-5,LOC102723407
H3-5,CDT1
H3-5,H2BC4
H3-5,ELANE
H3-5,PTTG2
H3-5,H4C5
H3-5,H1-6
H3-5,KIF11
H3-5,JAG2
H3-5,PFN3
H3-5,H2BC11
H3-5,JUN
H3-5,SHH
H3-5,MMUT
H3-5,H3C12
H3-5,H2BC17
H3-5,MCM6
H3-5,H2BC7
H3-5,CYCS
H3-5,MYOD1
H3-5,H2BC18
H3-5,CTSG
H3-5,H4C7
H3-5,H1-5
H3-5,H3C13
H3-5,CDY1
H3-5,H2AX
H3-5,CDY1B
H3-5,FBL
H3-5,H4C16
H3-5,KAT2B
H3-5,H2AC13
H3-5,TNF
H3-5,ZFP36
H3-5,H2BC10
H3-5,SOX9
H3-5,PFN1
H3-5,KDM4D
H3-5,H3C3
H3-5,UBA52
H3-5,H2BC13
H3-5,IFNE
H3-5,H2BK1
H3-5,RING1
H3-5,H2BC6
H3-5,ASF1B
H3-5,CTR9
H3-5,PAGR1
H3-5,KDM4E
H3-5,EGLN2
H3-5,UHRF1
H3-5,H2AC20
H3-5,DNMT3L
H3-5,MLLT6
H3-5,ING2
H3-5,H1-2
H3-5,HSPB3
H3-5,CHAF1B
H3-5,H2AC8
H3-5,H4C2
H3-5,CETN3
H3-5,PFN4
H3-5,HASPIN
H3-5,ZNF629
H3-5,PRMT6
H3-5,PRKDC
H3-5,CENPW
H3-5,COX1
H3-5,PCGF2
H3-5,H2BC12L
H3-5,H4C6
H3-5,H2BC5
H3-5,PECAM1
H3-5,AGTR2
H3-5,H4C9
H3-5,INS
H3-5,H2AB1
H3-5,SIRT4
H3-5,SGF29
H3-5,PPARGC1A
H3-5,H2BC14
H3-5,H3C1
H3-5,SLC22A3
H3-5,HSPA5
H3-5,LGALS4
H3-5,OLIG2
H3-5,PRKACG
H3-5,H2AB2
H3-5,H4C4
H3-5,CALML3
H3-5,H1-0
H3-5,CALML5
H3-5,H3C4
H3-5,COMMD3-BMI1
H3-5,H1-8
H3-5,DEFB4A
H3-5,H4C3
H3-5,FOXA1
H3-5,H4C15
H3-5,RAD9A
H3-5,H3C10
H3-5,SPINDOC
H3-5,H3C2
H3-5,H4C14
H3-5,CETN1
H3-5,ARG2
H3-5,POLR2I
H3-5,TET1
H3-5,CENPB
H3-5,MIS18A
H3-5,VRK1
H3-5,SNAI1
H3-5,CCND2
H3-5,DEFB1
H3-5,H2BC3
H3-5,MLLT1
H3-5,KCNJ11
H3-5,H4C1
H3-5,SUPT4H1
H3-5,H2AC18
H3-5,H3C14
H3-5,CAMP
H3-5,H3C7
H3-5,MYOG
H3-5,IL10
H3-5,PYGO2
H3-5,H2BC1
H3-5,MMP9
H3-5,EZHIP
H3-5,CTF1
H3-5,H4C12
H3-5,H2BC9
H3-5,DNTT
H3-5,H3C15
H3-5,H4C13
H3-5,H3C11
H3-5,SOX2
H3-5,TOP1
H3-5,SSRP1
H3-5,H2AC17
H3-5,DPPA3
H3-5,IFNG
H3-5,HSPB2
H3-5,ASF1A
H3-5,H3C8
H3-5,H2BC26
H3-5,PIWIL1
H3-5,SMARCA5
H3-5,CCND1
H3-5,EGR1
H3-5,HOXB1
TAF9B,TAF7
TAF9B,H2BC17
TAF9B,H2BC18
TAF9B,H2BC4
TAF9B,TAF3
TAF9B,TAF11L13
TAF9B,H2BC11
TAF9B,TAF11L2
TAF9B,H2AC12
TAF9B,H2AC21
TAF9B,TAF9
TAF9B,TAF11L10
TAF9B,TADA2A
TAF9B,H2BC12
TAF9B,GTF2H5
TAF9B,H2BC15
TAF9B,USP17L22
TAF9B,POLR2L
TAF9B,DDX52
TAF9B,TAF11L3
TAF9B,GTF2E2
TAF9B,SGF29
TAF9B,TAF11L11
TAF9B,H2BC12L
TAF9B,H2BC5
TAF9B,TAF11L14
TAF9B,H2AC20
TAF9B,H2AC8
TAF9B,UBA52
TAF9B,H2BC13
TAF9B,TAF6L
TAF9B,TAF11L6
TAF9B,H2AC7
TAF9B,H2BK1
TAF9B,USP51
TAF9B,USP27X
TAF9B,TAF11L7
TAF9B,KAT2B
TAF9B,H2AC13
TAF9B,TAF15
TAF9B,POLR2I
TAF9B,H2AC25
TAF9B,DRAP1
TAF9B,LINC02218
TAF9B,TAF11L4
TAF9B,H2BC3
TAF9B,SF3B5
TAF9B,MRPS14
TAF9B,TAF11L12
TAF9B,H2AC14
TAF9B,TBPL2
TAF9B,TAF11L5
TAF9B,H2BC14
TAF9B,TADA1
TAF9B,ZNF558
TAF9B,TAF11L8
TAF9B,TAF1L
TAF9B,H2BC26
TAF9B,H2BC9
TAF9B,H2AC1
TAF9B,PRAMEF9
TAF9B,H2BC1
TAF9B,TAF11L9
TAF9B,BMS1
TAF9B,H2AC18
KRCC1,CPSF4L
KRCC1,TEX37
TMEM202,GARIN3
TMEM202,SPATA31F1
TMEM202,SPACA1
TMEM202,NT5C1B-RDH14
TMEM202,OR4D10
TMEM202,SPATA31D1
TMEM202,SPEM3
TMEM202,FNDC8
TAF3,MED7
TAF3,MYOG
TAF3,TAF6L
TAF3,TAF11L6
TAF3,H4C16
TAF3,GTF2I
TAF3,H3C14
TAF3,TAF15
TAF3,KAT2B
TAF3,TAF11L7
TAF3,H4C1
TAF3,SAP30
TAF3,TAF11L9
TAF3,TAF11L11
TAF3,H4C6
TAF3,H4C9
TAF3,GTF2E2
TAF3,TAF1L
TAF3,SGF29
TAF3,TAF11L8
TAF3,TAF11L3
TAF3,POLR2L
TAF3,TAF9B
TAF3,H4C2
TAF3,H4C12
TAF3,UHRF1
TAF3,H3C15
TAF3,TAF11L14
TAF3,H4C13
TAF3,ING2
TAF3,MED21
TAF3,TAF11L10
TAF3,H3-4
TAF3,TAF9
TAF3,H4C11
TAF3,H4C15
TAF3,H3-5
TAF3,TAF11L12
TAF3,H4C3
TAF3,GTF2H5
TAF3,SPATA25
TAF3,H4C4
TAF3,TBPL2
TAF3,H3-7
TAF3,LGALS4
TAF3,TAF11L5
TAF3,MED9
TAF3,TAF11L4
TAF3,LINC02218
TAF3,H3C13
TAF3,POLR2I
TAF3,ARG2
TAF3,H3C12
TAF3,TAF7
TAF3,MYOD1
TAF3,TAF11L2
TAF3,H4C5
TAF3,H2BC11
TAF3,MED30
TAF3,H4C14
TAF3,MED10
TAF3,TAF11L13
NYX,GRK1
NYX,LRRC10B
NYX,OPN1MW
NYX,RGS9BP
NYX,GUCY2D
NYX,KERA
NYX,EPYC
NYX,LRRC10
NYX,SOX3
NYX,GPR179
NYX,AP5B1
NYX,LRRC30
NYX,RHO
SLC15A5,DCDC2B
RTL6,RTL1
RTL6,BATF3
RTL6,ZCCHC3
RTL6,RTL4
RTL6,PNMA1
RTL6,RTL9
RTL6,PNMA6A
RTL6,RTL3
ZNF14,C8orf48
ZNF14,BORCS8
KRTAP4-5,KRTAP19-1
KRTAP4-5,KRTAP7-1
KRTAP4-5,LCE3C
KRTAP4-5,KRTAP9-3
KRTAP4-5,KRTAP4-6
KRTAP4-5,KRTAP3-1
KRTAP4-5,KRTAP2-4
KRTAP4-5,KRTAP1-3
KRTAP4-5,KRT71
KRTAP4-5,KRTAP4-7
KRTAP4-5,KRTAP3-2
KRTAP4-5,KRTAP4-2
KRTAP4-5,KRTAP1-5
KRTAP4-5,KRT38
KRTAP4-5,KRT82
KRTAP4-5,KRTAP10-11
KRTAP4-5,KRTAP11-1
KRTAP4-5,KRTAP4-9
KRTAP4-5,KRTAP13-1
KRTAP4-5,KRTAP8-1
KRTAP4-5,KRT27
KRTAP4-5,KRTAP4-11
KRTAP4-5,KRTAP9-8
KRTAP4-5,OR2T35
KRTAP4-5,KRTAP4-8
KRTAP4-5,KRTAP2-1
KRTAP4-5,LCE2C
KRTAP4-5,KRTAP4-1
KRTAP4-5,KRTAP9-4
KRTAP4-5,KRTAP1-1
KRTAP4-5,KRTAP9-9
KRTAP4-5,KRTAP17-1
KRTAP4-5,KRTAP4-12
KRTAP4-5,CRCT1
KRTAP4-5,KRTAP4-3
KRTAP4-5,KRTAP19-3
COX8C,CYC1
COX8C,COX8A
COX8C,CYTB
COX8C,COX3
COX8C,COX6A1
COX8C,COX4I2
COX8C,COX2
COX8C,UQCRHL
COX8C,UQCRFS1
COX8C,COX5B
COX8C,COX7B
COX8C,COX1
COX8C,COX6A2
RTL4,RTL5
RTL4,PEG10
RTL4,RTL8B
RTL4,RTL6
RTL4,RTL9
RTL4,RTL1
RTL4,LDOC1
DUSP29,MS4A8
DUSP29,SMIM12
DUSP29,DUSP23
WNT8B,FRZB
WNT8B,FZD4
WNT8B,CER1
WNT8B,FZD7
WNT8B,FZD2
WNT8B,FZD8
WNT8B,LRP6
WNT8B,SIX3
WNT8B,FZD5
WNT8B,SFRP5
WNT8B,TCF7L1
WNT8B,LHX5
WNT8B,WNT3A
WNT8B,FZD9
WNT8B,WNT6
WNT8B,GBX2
WNT8B,SOST
WNT8B,WNT9A
WNT8B,DKK2
WNT8B,DKK4
WNT8B,SFRP2
WNT8B,WNT7A
WNT8B,FZD1
WNT8B,WNT10A
WNT8B,FZD10
WNT8B,SHH
EIF4EBP1,MAP1LC3C
EIF4EBP1,PIM2
EIF4EBP1,RRAGA
EIF4EBP1,ANKHD1-EIF4EBP3
EIF4EBP1,TRIM63
EIF4EBP1,PIK3CA
EIF4EBP1,RRAGC
EIF4EBP1,IRS1
EIF4EBP1,FBXO32
EIF4EBP1,EIF4EBP3
EIF4EBP1,EIF4EBP2
EIF4EBP1,TMEM127
EIF4EBP1,INS
EIF4EBP1,EGR1
EIF4EBP1,CCND1
EIF4EBP1,SESN2
EIF4EBP1,DDIT4
EIF4EBP1,PRKDC
OR13H1,NPS
OR13H1,GNG13
OR13H1,SIX6
OR13H1,HCRT
OR13H1,PRKACG
GJB5,GJD2
GJB5,GJA5
GJB5,GJB3
GJB5,GOLT1A
GJB5,GJD4
GJB5,GJA4
GJB5,DSG3
GJB5,GJD3
GJB5,GJA10
GJB5,GJB2
GJB5,GJE1
GJB5,GJC3
GJB5,GJA8
GJB5,GJC2
GJB5,GJB4
GJB5,CLCA2
GJB5,GJA3
GJB5,GJA1
SOWAHD,ZBTB41
NANOS2,DPPA3
NANOS2,CYP26B1
NANOS2,ETV5
NANOS2,CNOT11
NANOS2,PIWIL1
NANOS2,CCDC169-SOHLH2
NANOS2,FIGLA
NANOS2,TOB2
NANOS2,SOX3
NANOS2,DNMT3L
NANOS2,NEUROG3
NANOS2,AMH
NANOS2,DND1
NANOS2,UTF1
NANOS2,FOXL2
NANOS2,STRA8
NANOS2,LHX1
CSN2,FAM20C
CSN2,LALBA
CSN2,CYCS
CSN2,PIGR
CSN2,INS
CSN2,CCND1
CSN2,TYR
CSN2,HTR1B
CSN2,CSN3
MRPL20,FANCE
MRPL20,PRAMEF26
MRPL20,MRPS14
MRPL20,MRPL46
MRPL20,ALDH18A1
MRPL20,EIF5AL1
MRPL20,NDUFA2
MRPL20,MRPS10
MRPL20,SPDYE14
MRPL20,NME3
MRPL20,PRAMEF1
MRPL20,MRPL23
MRPL20,MTERF3
MRPL20,MRPL34
MRPL20,PRAMEF2
MRPL20,RPS11
MRPL20,CHCHD1
MRPL20,RPL3L
MRPL20,TIMM10
MRPL20,PRAMEF9
MRPL20,SPDYE15
MRPL20,TRUB1
MRPL20,RPS13
MRPL20,SMKR1
MRPL20,OTUD3
MRPL20,MRPL16
MRPL20,MRPS17
MRPL20,MTRFR
MRPL20,NDUFB7
MRPL20,MRPL15
MRPL20,MRPL40
MRPL20,MRPL41
MRPL20,ND1
MRPL20,RPL10L
MRPL20,PRAMEF25
MRPL20,COX5B
MRPL20,PRAMEF15
MRPL20,MALSU1
MRPL20,HMGN4
MRPL20,PRAMEF11
MRPL20,ABCF2
MRPL20,MRPS21
MRPL20,ND2
MRPL20,PRAMEF4
MRPL20,MRM1
MRPL20,PRAMEF5
MRPL20,FRRS1L
MRPL20,ECHS1
MRPL20,SPDYE11
MRPL20,MRPL3
MRPL20,FDXACB1
MRPL20,RPS18
MRPL20,MRPL54
MRPL20,MRPS26
MRPL20,NME5
MRPL20,RPS16
MRPL20,NOA1
MRPL20,EIF2S3B
MRPL20,MRPL49
MRPL20,COA7
MRPL20,MIEF1
MRPL20,PRAMEF14
MRPL20,TBC1D22B
MRPL20,MRPL45
MRPL20,REELD1
MRPL20,CXorf66
MRPL20,SPDYE13
MRPL20,SPDYE9
MRPL20,COA5
MRPL20,MRPL14
MRPL20,MRTO4
MRPL20,MRPL13
MRPL20,LSM3
MRPL20,MRPL32
MRPL20,CISD3
MRPL20,MRPL53
MRPL20,MRPL57
MRPL20,IMP3
MRPL20,PRAMEF12
MRPL20,ND5
MRPL20,ATP5F1D
MRPL20,TACO1
MRPL20,MRPL44
MRPL20,GADD45GIP1
MRPL20,DDX28
MRPL20,ATP5PO
MRPL20,ABCF2-H2BK1
MRPL20,MRPS6
MRPL20,MRPL51
MRPL20,CCDC105
MRPL20,MRPL50
MRPL20,MRPL17
MRPL20,PDF
MRPL20,RPL17
MRPL20,TIMM13
MRPL20,PRAMEF6
MRPL20,MRPS9
MRPL20,MRPS25
MRPL20,TEX48
MRPL20,NME1
MRPL20,MRPL12
MRPL20,MRPS31
MRPL20,RPUSD4
MRPL20,ATP23
MRPL20,PRAMEF13
MRPL20,MRPL33
MRPL20,RPL26L1
MRPL20,RPS5
MRPL20,SPDYE8
MRPL20,ND3
MRPL20,ND4
MRPL20,EIF5A2
MRPL20,PRAMEF27
H2AC7,H3C8
H2AC7,H2BC26
H2AC7,SYCE3
H2AC7,SMARCA5
H2AC7,CCND1
H2AC7,HOXB1
H2AC7,H2BC9
H2AC7,TERF2IP
H2AC7,MAFB
H2AC7,H4C12
H2AC7,H4C13
H2AC7,H3C11
H2AC7,HOXD4
H2AC7,H2AC17
H2AC7,H2AC1
H2AC7,TAF9B
H2AC7,H3C7
H2AC7,HOXA2
H2AC7,PYGO2
H2AC7,H2BC1
H2AC7,H4C1
H2AC7,H2AC18
H2AC7,APCS
H2AC7,H3C14
H2AC7,POLR2I
H2AC7,SYCE2
H2AC7,H2BC3
H2AC7,H2AC25
H2AC7,H3C10
H2AC7,H3C2
H2AC7,NEIL3
H2AC7,TCF7L1
H2AC7,H4C14
H2AC7,H3C4
H2AC7,H4C3
H2AC7,FOXA1
H2AC7,H2AC14
H2AC7,H4C15
H2AC7,JUND
H2AC7,H2BC14
H2AC7,H3C1
H2AC7,HOXB4
H2AC7,H4C4
H2AC7,PRMT6
H2AC7,MRGBP
H2AC7,POLR2L
H2AC7,PCGF2
H2AC7,H2BC12L
H2AC7,H4C6
H2AC7,H2BC5
H2AC7,HOXC4
H2AC7,H4C9
H2AC7,H2AB1
H2AC7,UHRF1
H2AC7,DNMT3L
H2AC7,H2AC20
H2AC7,H1-2
H2AC7,H2AC8
H2AC7,H4C2
H2AC7,H3C3
H2AC7,H2BC13
H2AC7,UBA52
H2AC7,RING1
H2AC7,H2BC6
H2AC7,PAGR1
H2AC7,SAP30
H2AC7,H2AX
H2AC7,H4C16
H2AC7,H2AC13
H2AC7,KAT2B
H2AC7,H2BC10
H2AC7,JUN
H2AC7,H2BC17
H2AC7,H3C12
H2AC7,H2BC7
H2AC7,H2BC18
H2AC7,H3C13
H2AC7,H4C7
H2AC7,H2BC4
H2AC7,H4C5
H2AC7,H2AJ
H2AC7,H2AC15
H2AC7,H1-6
H2AC7,H2BC11
H2AC7,ORC2
H2AC7,MTA2
H2AC7,YEATS4
H2AC7,H2AC12
H2AC7,H4C11
H2AC7,H3-4
H2AC7,H3C6
H2AC7,H2BC8
H2AC7,CEBPA
H2AC7,H2AC21
H2AC7,H1-4
H2AC7,H2AC4
H2AC7,H1-3
H2AC7,H2BC12
H2AC7,H2BC15
HMX2,NXPH2
HMX2,GAL
C3orf62,ANKRD65
C3orf62,OR52B6
C3orf62,SUSD6
C3orf62,LSMEM1
H1-6,H3C14
H1-6,H2AC18
H1-6,H4C1
H1-6,H2BC1
H1-6,H2AC17
H1-6,H2AC1
H1-6,H4C13
H1-6,H4C12
H1-6,H4C4
H1-6,H2AB2
H1-6,H3-5
H1-6,H4C15
H1-6,H4C3
H1-6,PTPRCAP
H1-6,H1-8
H1-6,H4C14
H1-6,H1-10
H1-6,H2BC10
H1-6,H4C16
H1-6,H2AX
H1-6,TNP2
H1-6,H2BC6
H1-6,H3C3
H1-6,H2AC7
H1-6,H4C2
H1-6,H2AC8
H1-6,H1-2
H1-6,H2AC20
H1-6,H2AB1
H1-6,TNP1
H1-6,H4C9
H1-6,H4C6
H1-6,RPS5
H1-6,MSH4
H1-6,RPS28
H1-6,AKAP5
H1-6,H3-7
H1-6,H1-3
H1-6,H1-4
H1-6,H3C6
H1-6,H2BC8
H1-6,H4C11
H1-6,H3-4
H1-6,H2AC15
H1-6,H4C5
H1-6,H2AJ
H1-6,H4C7
H1-6,H1-7
H1-6,H2BC7
H1-6,H3C12
GSPT2,RPL10L
GSPT2,RPL39
GSPT2,RPS5
GSPT2,RPL26L1
GSPT2,RPS28
GSPT2,RPLP2
GSPT2,DCP1A
GSPT2,TRMT112
GSPT2,RPS13
GSPT2,UBA52
GSPT2,RPL3L
GSPT2,PAPSS1
GSPT2,RPL17
GSPT2,RBM12
GSPT2,RPS4Y2
GSPT2,RPS11
GSPT2,RPL41
GSPT2,PABPC4L
GSPT2,RPS12
GSPT2,RPS16
GSPT2,RPS18
GSPT2,ZCCHC3
GSPT2,RPL36AL
GSPT2,CENPVL1
GSPT2,RPS19
GSPT2,SRSF12
GSPT2,EIF2S3B
TUBB4B,GJA1
TUBB4B,TUBB8
TUBB4B,TUBB3
TUBB4B,CFAP20
TUBB4B,TEKT4
TUBB4B,CHMP4C
TUBB4B,TUBB2A
TUBB4B,YWHAG
TUBB4B,KIF11
TUBB4B,CFAP68
TUBB4B,TUBA4B
TUBB4B,CHMP6
TUBB4B,PFDN2
TUBB4B,TBCE
TUBB4B,DYNC1LI1
TUBB4B,ATP5F1B
TUBB4B,H4C6
TUBB4B,CFAP90
TUBB4B,MNS1
TUBB4B,MAPRE1
TUBB4B,RAB7B
TUBB4B,HSPA5
TUBB4B,HAUS5
TUBB4B,KIF18A
TUBB4B,ARL2
TUBB4B,CFAP77
TUBB4B,RIBC2
TUBB4B,PIERCE2
TUBB4B,CFAP126
TUBB4B,DYNLL2
TUBB4B,CFAP95
TUBB4B,CFAP141
TUBB4B,CHMP4B
TUBB4B,TUBA3E
TUBB4B,TBCC
TUBB4B,LRGUK
TUBB4B,TUBB1
TUBB4B,TTL
TUBB4B,CDK11B
TUBB4B,HSPA6
TUBB4B,TUBG1
TUBB4B,CFAP53
SRFBP1,RPS13
SRFBP1,SMKR1
SRFBP1,UTP20
SRFBP1,POLR1F
SRFBP1,BMS1
SRFBP1,NOM1
SRFBP1,RRP9
SRFBP1,UTP3
SRFBP1,PWP2
SRFBP1,CTU1
SRFBP1,PAK1IP1
SRFBP1,ABT1
SRFBP1,PTGES3L
SRFBP1,MRPS14
SRFBP1,AATF
SRFBP1,ALDH18A1
SRFBP1,CLEC12B
SRFBP1,LTV1
SRFBP1,MRPS10
SRFBP1,RPS11
SRFBP1,CLDN1
SRFBP1,MRPS6
SRFBP1,CCDC105
SRFBP1,FBL
SRFBP1,MRPS9
SRFBP1,SRF
SRFBP1,CCDC201
SRFBP1,PNO1
SRFBP1,RRP15
SRFBP1,RPS5
SRFBP1,DDX52
SRFBP1,ACTC1
SRFBP1,RRP36
SRFBP1,GCC1
SRFBP1,RPS18
SRFBP1,BOP1
SRFBP1,FBLL1
SRFBP1,RBM28
SRFBP1,CXorf66
SRFBP1,RPS19
SRFBP1,UTP14C
SRFBP1,NOC4L
SRFBP1,MRTO4
SRFBP1,IMP3
SRFBP1,RRS1
SRFBP1,ASB17
PLET1,KRT79
PLET1,FOXN1
PLET1,PSMB11
SNTN,C20orf85
SNTN,FAM216B
SNTN,AGR3
SNTN,CFAP126
SNTN,TMEM212
SNTN,TMEM190
SNTN,CFAP90
SNTN,FOXJ1
SNTN,SHISA8
SNTN,SCGB1A1
SNTN,SCGB3A2
KLHL33,NT5C1A
KLHL33,RNASE12
KLHL33,KLHL31
KLHL33,C3orf22
KLHL33,PM20D2
KLHL33,SMIM17
KLHL33,RD3L
KLHL33,C1orf167
OR52B6,TAS2R31
OR52B6,PRKACG
OR52B6,C3orf62
OR52B6,OR2L13
OR52B6,TAS2R43
OR52B6,OR2A7
OR52B6,VN1R1
OR52B6,VN1R2
OR52B6,VN1R4
OR52B6,GNG13
OR52B6,OR7D4
OR52B6,TRIM6-TRIM34
OR52B6,OR2M7
OR52B6,OR2C1
NCR3LG1,PDCD1LG2
NCR3LG1,PRF1
NCR3LG1,HLA-E
NCR3LG1,IFNG
NCR3LG1,KLRK1
NCR3LG1,ULBP2
NCR3LG1,CD226
NCR3LG1,PTGDR2
NCR3LG1,TNF
NCR3LG1,CLEC2B
NCR3LG1,IL2
NCR3LG1,ULBP1
BSPH1,C17orf67
BSPH1,LCN6
BSPH1,ACRBP
BSPH1,SPACA1
SPATA16,GGNBP2
SPATA16,ZPBP
SPATA16,SPACA1
SPATA16,SPACDR
SPATA16,MEA1
SPATA16,SEMG2
SPATA16,SPEM1
SPATA16,SPACA4
SPATA16,SPATA19
SPATA16,KLHL10
SPATA16,CSNKA2IP
SPATA16,CCIN
SPATA16,CATSPER1
SPATA16,INHA
SPATA16,H1-7
SPATA16,TULP2
SPATA16,PKDREJ
SPATA16,CCDC54
SPATA16,SPATS1
SPATA16,ESX1
SPATA16,ODF1
BTNL3,OMG
BTNL3,LALBA
BTNL3,CD1D
DYNLT4,DYNLL2
DYNLT4,FAM166A
DYNLT4,DYNC1LI1
DYNLT4,TMEM212
DYNLT4,DYNLT2
DYNLT4,HPDL
SOX18,PLVAP
SOX18,SOX17
SOX18,LYVE1
SOX18,HEY2
SOX18,VEGFC
SOX18,CLEC14A
SOX18,ETV5
SOX18,FOXC2
SOX18,MMP7
SOX18,SOX7
SOX18,CCDC85B
SOX18,GJA4
SOX18,VEGFD
SOX18,GJC2
SOX18,FOXC1
SOX18,ATXN1L
SOX18,PECAM1
SOX18,DLL4
SOX18,EFNB2
SOX18,ZNF358
SOX18,NOTCH4
SOX18,DUX4
VWC2,BMP6
VWC2,RRP36
VWC2,ZPBP
VWC2,CACNG3
VWC2,CACNG2
VWC2,GRIN2B
VWC2,SOST
VWC2,CNIH3
VWC2,NRN1
VWC2,DECR2
VWC2,NOG
VWC2,GRIN2D
VWC2,BMP2
VWC2,CACNG8
VWC2,CACNG4
VWC2,GRIN3B
VWC2,HTR3E
VWC2,HTR3B
VWC2,GRIN3A
VWC2,SPATA48
VWC2,SHISA9
VWC2,SHISA8
VWC2,CACNG5
VWC2,OLFM2
VWC2,METRN
VWC2,HTR3C
VWC2,CACNG7
VWC2,PRR35
VWC2,KCNG3
VWC2,TMEM88
FPR3,CXCR2
FPR3,LYZ
FPR3,CXCL2
FPR3,CXCL9
FPR3,OR7D4
FPR3,CXCR1
FPR3,CXCR6
FPR3,GPR183
FPR3,CCR1
FPR3,FPR2
FPR3,AGT
FPR3,AGTR2
FPR3,ADRA2A
FPR3,PPBP
FPR3,MNDA
FPR3,CYBB
FPR3,CCL23
FPR3,CAMP
FPR3,C5AR1
FPR3,CCL13
FPR3,GPR37
FPR3,CCL8
FPR3,CCL18
FPR3,CCL21
FPR3,CCR7
FPR3,C3AR1
PTCHD4,DISP3
CAV3,CYCS
CAV3,MYOD1
CAV3,GP1BB
CAV3,CRYAB
CAV3,MSTN
CAV3,MYOZ2
CAV3,MYF6
CAV3,TNMD
CAV3,KCNJ4
CAV3,SCN10A
CAV3,GJA1
CAV3,HCN4
CAV3,ACTC1
CAV3,CALR3
CAV3,INS
CAV3,KCNA5
CAV3,ANKRD1
CAV3,ADRB2
CAV3,KCNE2
CAV3,GP5
CAV3,FXYD1
CAV3,KCNJ2
CAV3,PANX1
CAV3,JPH1
CAV3,KCNC1
CAV3,SCN4B
CAV3,CAVIN4
CAV3,PRKACG
CAV3,CALML3
CAV3,SCX
CAV3,LGALS4
CAV3,SGCG
CAV3,GP1BA
CAV3,CALML5
CAV3,GP9
